TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target,Target_pca
1137.63,1,3,0,26.0,3,144.0,1.0,1629.12,3,3
98.70999999999998,1,13,0,32.0,0,117.0,1.0,10095.23,1,1
87.38,1,1,1,21.0,3,252.0,1.0,1504.9899999999998,3,3
83.38999999999999,1,29,1,32.0,0,158.0,1.0,13182.11,2,2
267.55,1,5,2,46.0,1,40.0,1.0,4330.04,3,3
870.05,1,12,0,29.0,0,39.0,1.0,905.25,1,1
164.51,1,21,1,78.0,2,110.0,1.0,3553.69,2,1
758.12,1,37,0,69.0,2,90.0,1.0,6164.65,0,0
103.75999999999999,1,18,2,28.0,1,188.0,1.0,9626.14,1,1
583.92,1,18,2,55.0,1,139.0,1.0,6364.14,1,1
204.06,1,42,2,77.0,2,159.0,1.0,4351.83,0,0
53.50999999999996,1,27,2,56.0,2,165.0,1.0,5773.5,2,2
1108.46,1,20,1,30.0,1,262.0,1.0,9257.04,1,1
120.17000000000002,1,32,0,49.0,0,105.0,1.0,5403.79,0,2
220.8,1,16,2,31.0,1,28.0,1.0,8135.31,1,1
119.00999999999999,1,30,0,45.0,0,87.0,1.0,9798.26,2,2
183.32,1,33,0,21.0,3,74.0,1.0,137.42000000000007,0,0
858.8799999999999,1,17,2,60.0,1,227.0,1.0,7015.46,1,1
11.45999999999998,0,37,2,41.0,1,128.0,1.0,2356.71,0,0
61.370000000000005,1,8,1,75.0,2,164.0,1.0,4294.44,3,3
103.08000000000001,0,25,1,49.0,1,150.0,1.0,9251.38,2,2
1.2099999999999795,1,1,1,55.0,2,196.0,1.0,7542.74,3,3
425.18,0,7,2,26.0,1,172.0,1.0,9880.71,3,3
60.96000000000001,1,7,0,52.0,2,238.0,1.0,6189.24,3,3
64.21000000000001,1,29,0,51.0,0,37.0,1.0,12540.18,2,2
523.02,1,17,2,53.0,2,83.0,1.0,4586.11,1,1
50.25999999999999,1,19,1,65.0,2,164.0,1.0,1519.38,1,1
110.07999999999998,1,11,1,19.0,3,95.0,1.0,1447.2600000000002,1,1
54.47,0,30,1,23.0,3,34.0,1.0,1131.4199999999996,2,2
79.75999999999996,1,18,2,68.0,0,115.0,1.0,10278.75,1,1
16.79000000000002,0,11,2,30.0,0,146.0,1.0,535.1499999999996,1,1
1531.31,1,36,2,18.0,3,62.0,4.0,859.8599999999997,0,0
68.62,1,29,1,29.0,0,157.0,1.0,13891.47,2,2
643.38,0,11,2,18.0,3,105.0,1.0,1046.7399999999993,1,1
328.34,0,36,2,42.0,1,31.000000000000014,1.0,2840.45,0,0
72.68,1,39,2,69.0,2,44.0,1.0,6216.77,0,0
354.76,1,11,1,51.0,0,279.00000000000006,1.0,10141.92,1,1
793.88,0,20,0,22.0,3,252.0,1.0,1404.06,1,1
29.21999999999997,1,11,0,27.0,1,69.0,1.0,7795.79,1,1
366.43,0,32,2,21.0,3,92.0,1.0,1560.4499999999998,0,2
120.86000000000004,1,7,2,33.0,0,162.0,4.0,13566.58,3,3
233.74,1,4,2,72.0,2,142.0,1.0,4749.54,3,3
471.84,1,33,0,18.0,3,138.0,1.0,1044.3300000000004,0,0
213.4,0,13,1,73.0,2,100.0,1.0,2012.2399999999998,1,1
254.21,1,31,0,48.0,1,46.0,1.0,2487.2,2,2
577.73,1,38,0,37.0,0,63.0,1.0,14977.99,0,0
170.26,1,6,0,27.0,3,265.00000000000006,1.0,1969.48,3,3
337.73,1,35,2,78.0,2,107.0,4.0,7001.2,0,0
330.61,0,26,1,64.0,2,113.0,1.0,2525.25,2,2
132.33,0,31,0,35.0,1,47.0,1.0,7457.94,2,2
74.04000000000002,1,22,2,18.0,3,66.0,1.0,1690.23,2,2
197.18,1,40,2,28.0,1,135.0,1.0,3114.92,0,0
21.149999999999977,1,8,1,70.0,2,180.0,1.0,3466.74,3,3
590.01,1,38,2,29.0,0,140.0,3.0,9791.74,0,0
697.82,1,27,2,44.0,1,153.0,1.0,6824.0,2,2
302.76,1,34,0,38.0,1,88.0,3.0,8583.39,0,0
148.0,1,40,1,20.0,3,35.0,1.0,1488.65,0,0
22.25999999999999,1,35,1,19.0,3,56.0,1.0,5583.88,0,0
0.8600000000000136,1,7,0,25.0,3,139.0,1.0,1357.2200000000003,3,3
757.1,1,1,1,65.0,0,203.0,1.0,10553.23,3,3
38.81,0,41,2,25.0,3,145.0,1.0,1619.6,0,0
76.50999999999999,0,23,2,49.0,1,120.0,4.0,9475.4,2,2
32.45999999999998,1,5,2,31.0,0,9.999999999999986,1.0,8656.18,3,3
1022.75,0,38,1,62.0,0,158.0,1.0,207.73999999999978,0,0
20.639999999999986,1,5,1,22.0,3,59.0,1.0,949.3800000000001,3,3
662.1100000000001,1,1,1,23.0,3,219.0,1.0,1996.38,3,3
35.05000000000001,1,4,1,30.0,0,105.0,1.0,14330.47,3,3
214.73,0,20,0,46.0,0,26.0,1.0,5368.42,1,1
25.379999999999995,1,21,1,57.0,1,66.0,1.0,8616.05,2,1
617.66,1,22,0,41.0,1,40.0,1.0,5906.58,2,2
446.39,1,15,0,63.0,2,77.0,1.0,7863.6,1,1
377.92,1,33,1,33.0,1,204.0,1.0,2254.71,0,0
11.04000000000002,1,31,2,30.0,1,43.0,1.0,6983.04,2,2
275.46,1,13,0,36.0,0,67.0,1.0,9697.75,1,1
179.76,1,30,2,78.0,2,81.0,1.0,5909.52,2,2
32.339999999999975,1,18,1,44.0,0,45.0,1.0,7847.62,1,1
273.92,1,32,1,79.0,2,109.0,1.0,4543.56,0,2
375.45,1,13,1,19.0,3,32.0,1.0,1307.23,1,1
388.98,1,14,0,23.0,3,155.0,1.0,1819.9099999999999,1,1
492.84,1,16,0,25.0,3,38.0,1.0,577.6700000000001,1,1
148.85,1,23,0,57.0,0,25.0,1.0,7802.36,2,2
185.99,0,14,1,41.0,1,53.0,1.0,402.4499999999998,1,1
322.48,1,17,0,27.0,3,57.0,1.0,1238.4300000000003,1,1
20.269999999999982,1,24,1,18.0,3,22.0,1.0,796.3500000000004,2,2
280.61,1,23,0,47.0,1,129.0,3.0,7888.76,2,2
199.02000000000004,1,15,0,61.0,2,269.0,1.0,4658.89,1,1
104.23000000000002,0,21,2,63.0,2,108.0,1.0,5009.29,2,1
353.59,0,27,1,52.0,2,109.0,5.0,1822.3400000000001,2,2
55.86000000000004,1,39,2,39.0,1,68.0,1.0,5346.46,0,0
95.55000000000001,1,21,1,33.0,1,51.0,1.0,2434.74,2,1
477.07,1,8,2,27.0,1,278.0,1.0,6568.07,3,3
21.410000000000025,1,21,2,57.0,0,99.0,1.0,658.9099999999999,2,1
278.28,1,17,1,28.0,3,26.0,1.0,1346.88,1,1
388.1,0,20,2,73.0,2,40.0,1.0,3022.12,1,1
215.39,1,11,0,27.0,3,216.0,1.0,1582.5500000000002,1,1
194.37,1,25,0,66.0,0,161.0,1.0,14395.88,2,2
37.69999999999999,1,24,0,20.0,3,109.0,1.0,1741.1,2,2
19.589999999999975,1,5,1,64.0,2,122.0,1.0,1061.69,3,3
81.35,1,15,2,41.0,1,103.0,1.0,7192.45,1,1
314.54,0,41,1,58.0,1,228.0,1.0,9923.45,0,0
466.64,1,19,0,58.0,0,11.0,1.0,10915.11,1,1
397.01,1,20,0,22.0,3,100.0,1.0,719.5200000000004,1,1
472.48,1,27,1,55.0,1,87.0,1.0,7128.82,2,2
67.15,1,16,2,59.0,0,14.0,1.0,9028.49,1,1
102.67000000000002,1,0,1,79.0,2,119.0,1.0,4656.94,3,3
460.0899999999999,0,14,2,35.0,0,146.0,3.0,6990.64,1,1
453.49,1,39,1,66.0,0,147.0,1.0,6366.43,0,0
267.17,1,39,0,26.0,3,170.0,1.0,1382.62,0,0
111.25999999999999,1,4,0,66.0,0,43.0,1.0,14350.11,3,3
121.17000000000002,1,31,0,68.0,0,158.0,1.0,12990.77,2,2
213.28,1,23,1,51.0,2,94.0,1.0,4835.91,2,2
187.88,1,26,0,60.0,1,180.0,1.0,2154.58,2,2
471.88,0,38,2,34.0,0,141.0,1.0,14833.34,0,0
83.79000000000002,1,26,0,57.0,1,47.0,1.0,5061.3,2,2
212.14,1,2,1,72.0,2,105.0,1.0,7225.06,3,3
99.16,1,37,2,79.0,2,202.0,1.0,2607.58,0,0
839.3299999999999,0,21,1,60.0,0,86.0,1.0,11538.97,2,1
29.910000000000025,0,30,2,76.0,2,43.0,3.0,2834.84,2,2
4.240000000000009,1,36,2,38.0,1,38.0,1.0,7822.73,0,0
50.28999999999999,0,33,2,58.0,0,64.0,1.0,7604.9,0,0
135.85,1,14,2,57.0,2,269.0,1.0,1480.3900000000003,1,1
368.53,1,33,1,68.0,0,34.0,1.0,13696.31,0,0
17.94999999999999,0,34,1,64.0,0,135.0,1.0,12344.9,0,0
127.80000000000001,0,41,1,31.0,1,47.0,1.0,8630.99,0,0
16.730000000000018,1,15,2,45.0,1,48.0,1.0,2202.62,1,1
317.12,1,13,1,44.0,0,80.0,1.0,14409.74,1,1
476.63,1,5,0,79.0,2,115.0,1.0,4894.25,3,3
156.58,1,32,1,24.0,3,160.0,1.0,8981.61,0,2
55.120000000000005,0,15,2,34.0,1,261.0,1.0,3791.99,1,1
15.740000000000009,1,10,1,27.0,3,38.0,1.0,690.1599999999999,1,1
297.15,1,31,2,76.0,2,178.0,1.0,5449.37,2,2
647.85,1,29,1,36.0,0,121.0,1.0,13779.97,2,2
75.04000000000002,1,12,0,49.0,1,178.0,1.0,9648.6,1,1
273.92,1,41,2,28.0,3,35.0,1.0,1029.15,0,0
215.8,0,17,1,51.0,2,66.0,1.0,3656.62,1,1
963.77,1,21,0,41.0,1,248.0,1.0,6710.51,2,1
420.6,1,21,1,26.0,3,55.0,1.0,1778.75,2,1
688.36,0,22,1,23.0,3,22.0,1.0,5191.13,2,2
285.18,0,34,1,55.0,0,150.0,1.0,14847.97,0,0
213.55,1,4,0,63.0,0,15.0,1.0,5238.37,3,3
463.11,0,19,1,51.0,0,159.0,1.0,10238.82,1,1
309.56,1,5,2,58.0,0,147.0,1.0,972.04,3,3
377.08,0,23,1,26.0,3,71.0,1.0,6430.86,2,2
77.25,1,41,1,68.0,0,157.0,1.0,14077.97,0,0
146.92,1,32,0,64.0,2,272.00000000000006,1.0,3990.6,0,2
126.6,1,35,1,22.0,3,146.0,1.0,961.6499999999996,0,0
101.34,1,4,0,24.0,3,46.0,1.0,703.2600000000002,3,3
184.97,1,10,1,58.0,0,268.0,1.0,1156.67,1,1
451.15,1,7,0,46.0,1,175.0,1.0,1356.4700000000003,3,3
516.47,0,5,0,25.0,3,94.0,1.0,1305.06,3,3
880.04,1,34,0,25.0,3,29.0,1.0,261.97000000000025,0,0
66.68999999999997,0,35,1,25.0,3,140.0,1.0,1210.33,0,0
95.74999999999997,1,20,1,31.0,1,169.0,1.0,337.6199999999999,1,1
98.03,1,12,1,54.0,1,165.0,1.0,6323.45,1,1
617.66,1,4,0,42.0,1,128.0,1.0,7155.95,3,3
888.5699999999999,1,35,2,62.0,2,102.0,1.0,7896.14,0,0
107.48000000000002,1,29,1,22.0,3,129.0,1.0,591.2299999999996,2,2
36.56999999999999,1,29,0,62.0,2,69.0,1.0,2583.07,2,2
575.62,1,28,2,43.0,0,129.0,1.0,234.40999999999985,2,2
84.88999999999999,1,38,0,37.0,1,70.0,1.0,4735.61,0,0
180.65,1,5,1,22.0,3,38.0,5.0,816.0100000000002,3,3
7.759999999999991,0,19,2,52.0,2,84.0,1.0,7393.11,1,1
109.30000000000001,1,13,1,56.0,0,27.0,1.0,13510.11,1,1
230.08,1,2,2,79.0,2,124.0,1.0,4466.1,3,3
361.92,1,11,0,54.0,2,111.0,1.0,7474.31,1,1
71.29000000000005,1,6,0,68.0,2,55.0,2.0,7225.63,3,3
122.45000000000002,1,27,1,46.0,0,98.0,1.0,7255.49,2,2
642.53,1,23,0,65.0,0,128.0,1.0,11417.91,2,2
62.860000000000014,1,15,1,25.0,3,31.000000000000014,1.0,1040.4300000000007,1,1
175.21,0,23,0,69.0,0,69.0,1.0,6039.04,2,2
168.0,0,40,1,32.0,1,11.0,1.0,3498.58,0,0
11.45999999999998,1,6,2,67.0,2,73.0,1.0,6628.75,3,3
382.07,0,29,1,62.0,0,147.0,1.0,10156.09,2,2
13.480000000000018,1,19,2,18.0,3,20.0,3.0,521.8800000000001,1,1
65.32,1,23,0,28.0,3,54.0,1.0,9165.02,2,2
83.07,1,24,1,27.0,1,291.0,4.0,6704.76,2,2
730.1,0,6,1,77.0,2,93.0,1.0,6384.05,3,3
85.31,1,18,0,62.0,2,27.0,1.0,6095.65,1,1
726.61,1,31,0,18.0,3,277.0,1.0,1008.7600000000002,2,2
130.4,1,33,1,45.0,1,63.0,1.0,4381.24,0,0
68.1,1,25,0,20.0,3,47.0,1.0,1382.8000000000002,2,2
65.25999999999999,1,34,1,26.0,3,72.0,1.0,7380.63,0,0
191.62,1,17,1,63.0,0,51.0,1.0,1981.67,1,1
212.88,1,14,2,39.0,0,122.0,1.0,7036.72,1,1
88.38,1,41,0,30.0,1,138.0,1.0,3707.82,0,0
390.09,1,12,2,26.0,1,49.0,1.0,2617.23,1,1
48.28999999999999,1,36,2,37.0,1,242.0,1.0,8883.4,0,0
333.83,1,14,0,63.0,2,135.0,1.0,1660.6599999999999,1,1
1074.2900000000002,1,32,1,67.0,2,79.0,1.0,2011.6,0,2
100.26999999999995,1,24,2,79.0,2,51.0,1.0,4309.9,2,2
44.53999999999999,1,35,0,31.0,1,164.0,1.0,362.39999999999964,0,0
82.17000000000002,1,13,1,28.0,3,21.0,1.0,1913.06,1,1
1045.45,1,3,2,19.0,3,150.0,1.0,563.46,3,3
447.42,1,5,2,32.0,1,65.0,1.0,6133.22,3,3
590.26,0,2,1,25.0,3,48.0,1.0,1068.2799999999997,3,3
192.73,1,25,1,71.0,2,157.0,1.0,2037.75,2,2
146.01,1,37,2,26.0,3,269.0,1.0,221.78999999999996,0,0
136.05,1,1,2,24.0,3,63.0,3.0,1127.54,3,3
11.569999999999993,0,27,1,56.0,2,64.0,1.0,2061.61,2,2
7.819999999999993,1,4,0,36.0,1,273.0,1.0,2240.49,3,3
79.43,1,9,0,74.0,2,72.0,1.0,6579.37,3,3
386.97,1,33,1,58.0,2,137.0,1.0,1876.35,0,0
51.22,1,14,1,23.0,3,82.0,1.0,1664.5900000000001,1,1
256.05,1,26,0,54.0,2,35.0,1.0,6910.18,2,2
7.7900000000000205,1,20,1,34.0,0,298.0,1.0,1319.85,1,1
233.71,1,21,1,63.0,0,11.0,1.0,6095.5,2,1
176.37,1,4,1,55.0,2,126.0,1.0,2420.86,3,3
122.63,1,25,1,21.0,3,153.0,1.0,359.0600000000004,2,2
86.41,1,14,0,75.0,2,125.0,1.0,3128.71,1,1
21.569999999999993,1,37,0,54.0,2,71.0,1.0,7587.48,0,0
82.67000000000004,1,25,1,26.0,3,46.0,1.0,290.59000000000015,2,2
299.42,0,38,1,63.0,2,53.0,1.0,4735.41,0,0
543.47,1,20,0,18.0,3,122.0,1.0,6165.03,1,1
346.76,0,38,1,21.0,3,116.0,1.0,1637.75,0,0
47.47999999999999,1,12,1,24.0,3,66.0,1.0,585.5200000000004,1,1
64.92000000000002,1,1,1,58.0,1,236.0,1.0,5481.76,3,3
350.72,0,14,0,28.0,3,48.0,1.0,1982.9,1,1
3.8000000000000114,1,5,2,65.0,0,174.0,1.0,5766.96,3,3
22.54000000000002,1,12,2,26.0,1,42.0,1.0,7139.11,1,1
767.14,0,23,1,62.0,2,38.0,1.0,4732.57,2,2
167.47,1,34,0,35.0,1,103.0,1.0,2293.13,0,0
43.650000000000006,0,5,1,30.0,1,212.0,1.0,2870.67,3,3
390.77,1,32,2,44.0,0,34.0,1.0,5500.56,0,2
508.1600000000001,1,23,0,39.0,1,131.0,1.0,5609.44,2,2
332.33,1,18,0,27.0,3,101.0,1.0,192.6300000000001,1,1
362.09,1,27,1,32.0,1,31.000000000000014,1.0,6590.28,2,2
42.58000000000001,1,38,2,30.0,0,80.0,1.0,13485.0,0,0
248.66,1,6,2,28.0,1,113.0,1.0,2571.39,3,3
461.25,0,34,2,54.0,0,171.0,1.0,676.1000000000004,0,0
61.77000000000001,1,5,1,56.0,0,49.0,1.0,12352.2,3,3
268.92,1,6,1,29.0,1,148.0,1.0,8765.38,3,3
303.97,1,13,2,24.0,3,77.0,5.0,1590.88,1,1
219.02,0,36,2,54.0,1,68.0,1.0,7375.73,0,0
125.13999999999999,1,3,1,20.0,3,31.000000000000014,1.0,1845.1800000000003,3,3
47.599999999999994,1,2,2,53.0,1,115.0,1.0,1382.5100000000002,3,3
592.82,1,22,2,74.0,2,248.0,1.0,7508.98,2,2
372.5,1,26,0,22.0,3,211.0,1.0,3901.82,2,2
4.720000000000027,1,13,1,32.0,1,20.0,1.0,4792.01,1,1
144.93,1,14,1,42.0,1,74.0,1.0,6887.52,1,1
316.56,1,10,2,28.0,1,261.0,1.0,8643.51,1,1
421.25,1,13,2,25.0,3,66.0,1.0,7174.69,1,1
185.71,1,41,1,48.0,1,194.0,1.0,2679.91,0,0
1432.02,1,21,1,60.0,2,138.0,1.0,4315.07,2,1
26.269999999999982,0,32,2,45.0,1,177.0,1.0,8853.93,0,2
297.03,1,2,2,61.0,2,151.0,1.0,1088.62,3,3
341.67,1,29,1,53.0,2,96.0,5.0,1442.29,2,2
99.51999999999998,1,36,0,52.0,1,127.0,1.0,3798.09,0,0
139.68999999999997,1,16,2,52.0,1,180.0,1.0,9567.94,1,1
112.72,1,42,1,31.0,0,16.999999999999986,1.0,9630.0,0,0
568.88,1,26,1,19.0,3,105.0,1.0,1307.8599999999997,2,2
189.03,1,28,0,28.0,3,50.0,1.0,1916.46,2,2
189.08,1,24,1,68.0,0,238.0,1.0,10790.8,2,2
958.8999999999999,1,22,1,31.0,1,135.0,1.0,9977.49,2,2
283.15,1,3,2,24.0,3,180.0,1.0,603.79,3,3
151.82,1,6,0,51.0,2,105.0,1.0,2197.12,3,3
438.59,1,38,2,37.0,1,103.0,1.0,8994.39,0,0
63.74000000000001,1,6,2,63.0,2,31.000000000000014,1.0,4336.4,3,3
501.15,1,31,1,47.0,1,208.0,1.0,8821.84,2,2
917.81,1,18,0,64.0,2,75.0,2.0,3173.17,1,1
8.949999999999989,1,28,2,76.0,2,102.0,1.0,3299.84,2,2
173.6,1,2,2,21.0,3,160.0,1.0,421.4399999999996,3,3
149.4,1,6,0,53.0,2,123.0,1.0,1035.2200000000003,3,3
388.21,0,8,1,53.0,0,237.0,1.0,9724.49,3,3
484.3,0,4,2,61.0,2,230.0,3.0,7910.3,3,3
126.04000000000005,0,5,1,65.0,2,167.0,1.0,6041.69,3,3
52.04000000000002,0,7,1,50.0,0,31.000000000000014,1.0,8436.12,3,3
389.7,0,2,1,62.0,0,216.0,1.0,7125.15,3,3
309.77,0,35,2,67.0,2,137.0,1.0,4378.14,0,0
202.55,1,9,0,21.0,3,34.0,2.0,701.7299999999996,3,3
724.18,1,13,1,41.0,0,134.0,1.0,10922.78,1,1
124.98000000000002,1,42,0,24.0,3,78.0,1.0,642.0,0,0
487.32,1,18,1,52.0,0,164.0,1.0,7707.96,1,1
635.91,0,17,1,46.0,0,78.0,1.0,13267.09,1,1
205.65,1,15,1,62.0,2,144.0,1.0,3582.16,1,1
39.410000000000025,1,21,1,25.0,3,132.0,1.0,921.9099999999999,2,1
254.0,1,26,1,35.0,0,63.0,1.0,5788.53,2,2
436.8,1,15,1,36.0,1,213.0,1.0,4515.43,1,1
224.73,1,24,1,76.0,2,63.0,1.0,7551.89,2,2
752.69,0,9,0,65.0,0,115.0,1.0,14489.69,3,3
78.5,0,38,1,31.0,0,41.0,1.0,13991.5,0,0
50.0,0,17,0,53.0,0,87.0,1.0,185.8699999999999,1,1
132.42,1,10,0,18.0,3,164.0,1.0,726.3900000000003,1,1
83.16,1,20,0,61.0,2,177.0,1.0,3065.87,1,1
149.02,0,13,1,46.0,1,176.0,1.0,9379.72,1,1
74.26999999999998,0,22,2,59.0,0,148.0,1.0,13696.61,2,2
876.5699999999999,0,32,0,62.0,2,118.0,1.0,3743.63,0,2
615.58,1,17,0,42.0,0,133.0,1.0,14343.0,1,1
643.03,0,17,2,36.0,1,52.0,1.0,2882.16,1,1
7.949999999999989,1,31,0,79.0,2,65.0,1.0,5631.2,2,2
270.92,0,21,1,77.0,2,143.0,1.0,4574.43,2,1
499.48,1,5,0,24.0,3,133.0,1.0,1242.62,3,3
841.5,0,1,1,25.0,3,287.0,1.0,352.3100000000004,3,3
138.82,1,13,2,77.0,2,53.0,1.0,3100.22,1,1
231.46,0,24,1,60.0,1,83.0,1.0,4707.24,2,2
292.08,1,8,0,72.0,2,32.0,1.0,7950.48,3,3
63.98000000000002,1,3,2,54.0,0,258.0,1.0,7954.12,3,3
235.21,1,4,1,67.0,0,74.0,1.0,5946.61,3,3
201.73,1,3,2,57.0,1,78.0,1.0,6650.71,3,3
161.31,1,26,0,28.0,3,13.0,1.0,1268.67,2,2
18.410000000000025,1,1,1,53.0,0,168.0,1.0,8287.54,3,3
471.75,0,38,1,34.0,0,41.0,1.0,12948.5,0,0
290.02,1,25,1,55.0,1,246.0,1.0,4746.71,2,2
48.05000000000001,1,27,1,27.0,1,38.0,1.0,5334.97,2,2
359.42,1,3,1,55.0,0,30.0,1.0,1765.4499999999998,3,3
32.910000000000025,1,13,2,19.0,3,255.0,1.0,427.3000000000002,1,1
31.810000000000002,1,13,2,51.0,2,149.0,1.0,1406.6,1,1
220.2,1,4,2,28.0,3,102.0,1.0,1075.15,3,3
476.03,0,15,1,77.0,2,99.0,1.0,5958.34,1,1
141.91,1,24,1,23.0,3,49.0,1.0,791.9700000000003,2,2
95.82999999999998,1,42,2,27.0,3,91.0,1.0,1726.4,0,0
51.150000000000006,0,20,1,46.0,1,199.0,1.0,8992.25,1,1
50.75,1,4,0,62.0,0,185.0,1.0,8271.47,3,3
185.07,1,7,1,22.0,3,159.0,1.0,636.4200000000001,3,3
293.54,1,34,2,40.0,1,45.0,1.0,2290.1,0,0
285.26,1,1,0,28.0,3,93.0,1.0,167.72000000000025,3,3
129.48,1,39,0,31.0,1,179.0,1.0,7581.7,0,0
743.03,1,27,0,50.0,1,174.0,1.0,4111.38,2,2
297.86,0,25,0,28.0,3,96.0,1.0,1680.1400000000003,2,2
231.92,1,16,0,66.0,0,12.0,1.0,5715.08,1,1
295.82,0,6,1,47.0,1,46.0,1.0,5897.73,3,3
81.07999999999998,1,29,0,58.0,1,56.0,1.0,7788.91,2,2
775.6,0,23,1,79.0,2,158.0,1.0,3898.64,2,2
211.91,1,16,2,20.0,3,181.0,1.0,927.4700000000003,1,1
17.20999999999998,1,29,2,23.0,3,219.0,1.0,914.1599999999999,2,2
124.22,1,5,0,23.0,3,172.0,1.0,9695.04,3,3
38.370000000000005,1,35,0,63.0,0,135.0,1.0,8647.04,0,0
269.79,1,38,0,52.0,1,16.999999999999986,1.0,1292.1,0,0
605.42,1,23,0,21.0,3,33.0,1.0,392.34000000000015,2,2
29.189999999999998,0,26,1,58.0,0,41.0,1.0,12059.85,2,2
701.7,0,39,2,61.0,2,64.0,1.0,6643.24,0,0
862.3399999999999,1,18,1,57.0,0,72.0,1.0,9903.48,1,1
36.96999999999997,1,41,1,41.0,1,79.0,1.0,2850.92,0,0
137.59,1,26,0,30.0,0,95.0,1.0,10679.67,2,2
168.11,0,27,2,51.0,0,12.0,1.0,10652.13,2,2
430.98,1,3,1,24.0,3,93.0,1.0,569.25,3,3
13.870000000000005,1,31,1,24.0,3,20.0,1.0,954.8299999999999,2,2
175.07,1,19,2,28.0,1,169.0,2.0,9274.64,1,1
302.82,1,17,0,36.0,1,175.0,1.0,9384.54,1,1
406.81,1,27,2,66.0,2,84.0,1.0,1968.3599999999997,2,2
256.3,1,27,2,53.0,2,172.0,1.0,4203.05,2,2
80.95999999999998,0,17,2,19.0,3,97.0,1.0,959.9400000000005,1,1
95.78,1,1,2,22.0,3,27.0,1.0,271.6400000000003,3,3
379.54,0,16,1,41.0,0,118.0,1.0,12571.76,1,1
903.19,1,12,2,22.0,3,65.0,1.0,8627.08,1,1
142.19,1,15,1,18.0,3,27.0,4.0,524.46,1,1
847.45,1,17,1,28.0,3,175.0,1.0,422.3199999999997,1,1
295.18,0,9,1,66.0,0,31.000000000000014,1.0,12961.53,3,3
18.45999999999998,1,5,1,68.0,2,213.0,1.0,6381.6,3,3
603.23,1,11,1,28.0,3,48.0,1.0,117.97999999999956,1,1
54.5,0,30,1,57.0,2,147.0,1.0,1715.2200000000003,2,2
414.77,1,37,2,29.0,0,274.0,1.0,5599.81,0,0
886.19,1,7,1,61.0,2,69.0,1.0,7904.24,3,3
440.03,1,38,2,49.0,1,88.0,1.0,1490.44,0,0
76.38999999999999,1,10,1,18.0,3,219.0,1.0,5976.0,1,1
595.91,0,35,0,19.0,3,162.0,1.0,1673.7600000000002,0,0
6.03000000000003,1,6,1,76.0,2,70.0,1.0,3290.72,3,3
249.34,1,5,0,26.0,1,197.0,1.0,3030.97,3,3
421.52,1,38,1,20.0,3,67.0,1.0,369.8599999999997,0,0
189.77,1,33,1,58.0,1,24.000000000000014,1.0,6570.36,0,0
73.19,1,1,1,76.0,2,213.0,1.0,2264.98,3,3
188.13,0,17,2,75.0,2,198.0,1.0,5029.87,1,1
30.519999999999982,1,17,1,62.0,0,122.0,1.0,12327.74,1,1
1235.69,0,38,1,20.0,3,118.0,1.0,420.25,0,0
1159.3900000000003,1,28,2,41.0,0,150.0,1.0,6499.53,2,2
170.24,1,37,1,62.0,2,133.0,1.0,5172.99,0,0
56.620000000000005,1,2,1,54.0,0,121.0,1.0,8981.1,3,3
53.139999999999986,1,19,0,34.0,0,70.0,1.0,7915.0,1,1
587.23,1,29,2,27.0,3,144.0,1.0,500.84000000000015,2,2
21.269999999999982,0,16,2,62.0,2,114.0,1.0,7392.79,1,1
1397.59,0,2,0,26.0,3,144.0,1.0,1134.7900000000004,3,3
76.01999999999998,0,0,2,34.0,0,189.0,1.0,14765.41,3,3
155.51,1,33,0,68.0,0,15.0,1.0,5360.19,0,0
135.15,1,7,2,72.0,2,50.0,1.0,5878.14,3,3
39.48000000000002,1,29,0,56.0,2,38.0,1.0,5889.51,2,2
451.68,1,15,2,33.0,1,15.0,1.0,4381.54,1,1
355.0,0,13,2,26.0,3,33.0,1.0,185.47000000000025,1,1
427.69,1,33,0,43.0,1,236.0,1.0,2443.54,0,0
254.86,1,4,1,23.0,3,102.0,1.0,699.8999999999996,3,3
19.480000000000018,1,9,0,27.0,1,114.0,1.0,4739.59,3,3
190.17,1,3,0,49.0,0,265.00000000000006,1.0,12893.85,3,3
206.63,0,28,2,59.0,2,128.0,1.0,7626.53,2,2
93.22,1,5,2,52.0,2,52.0,1.0,1014.6299999999997,3,3
547.98,1,28,0,28.0,3,171.0,1.0,1358.54,2,2
641.06,1,7,0,23.0,3,25.0,1.0,1602.13,3,3
314.55,0,9,1,27.0,3,19.0,2.0,1105.8899999999999,3,3
836.45,1,41,2,61.0,2,63.0,1.0,1731.8900000000003,0,0
1095.09,1,37,0,29.0,1,52.0,1.0,8692.47,0,0
189.45,0,4,1,53.0,0,62.0,1.0,12578.75,3,3
91.84,0,23,1,67.0,2,80.0,1.0,1712.4099999999999,2,2
609.52,1,42,0,78.0,2,169.0,1.0,3485.03,0,0
859.3,0,7,1,78.0,2,68.0,1.0,1146.7800000000002,3,3
100.00999999999999,1,30,0,50.0,0,63.0,1.0,6393.12,2,2
28.78000000000003,0,40,2,40.0,0,51.0,1.0,680.5500000000002,0,0
111.07999999999996,1,6,2,70.0,0,83.0,1.0,7037.34,3,3
470.96,0,16,2,69.0,0,124.0,2.0,12991.03,1,1
